# Filename: data_158.dat
# Timestamp: Tue Nov 16 11:02:13 2021

# Column 1:
#	end: 1500.0
#	name: dac1_(Vbias(*10uV))
#	size: 201
#	start: -1000.0
#	type: coordinate
# Column 2:
#	end: 500.0
#	name: dac5_(Vgate(*5mV))
#	size: 101
#	start: -500.0
#	type: coordinate
# Column 3:
#	end: 0.0
#	name: zchannel_()
#	size: 1
#	start: 0.0
#	type: coordinate
# Column 4:
#	name: keithley1 (1e-6V)
#	type: value
# Column 5:
#	name: time
#	type: value

-1.000000000000e+03	-5.000000000000e+02	0.000000000000e+00	-2.595809880000e-02	2.102999997139e+01
-9.875000000000e+02	-5.000000000000e+02	0.000000000000e+00	-2.591931740000e-02	2.124000000954e+01
-9.750000000000e+02	-5.000000000000e+02	0.000000000000e+00	-2.527111390000e-02	2.144000005722e+01
-9.625000000000e+02	-5.000000000000e+02	0.000000000000e+00	-2.503357780000e-02	2.165000009537e+01
-9.500000000000e+02	-5.000000000000e+02	0.000000000000e+00	-2.428842080000e-02	2.184999990463e+01
-9.375000000000e+02	-5.000000000000e+02	0.000000000000e+00	-2.411321190000e-02	2.204999995232e+01
-9.250000000000e+02	-5.000000000000e+02	0.000000000000e+00	-2.330919030000e-02	2.225000000000e+01
-9.125000000000e+02	-5.000000000000e+02	0.000000000000e+00	-2.217137150000e-02	2.246000003815e+01
-9.000000000000e+02	-5.000000000000e+02	0.000000000000e+00	-6.089553350000e-03	2.267000007629e+01
-8.875000000000e+02	-5.000000000000e+02	0.000000000000e+00	-6.060467290000e-03	2.288000011444e+01
-8.750000000000e+02	-5.000000000000e+02	0.000000000000e+00	-6.072932740000e-03	2.307999992371e+01
-8.625000000000e+02	-5.000000000000e+02	0.000000000000e+00	-5.835396630000e-03	2.328999996185e+01
-8.500000000000e+02	-5.000000000000e+02	0.000000000000e+00	-5.716974830000e-03	2.350000000000e+01
-8.375000000000e+02	-5.000000000000e+02	0.000000000000e+00	-5.596475460000e-03	2.371000003815e+01
-8.250000000000e+02	-5.000000000000e+02	0.000000000000e+00	-5.452430240000e-03	2.390000009537e+01
-8.125000000000e+02	-5.000000000000e+02	0.000000000000e+00	-5.363094500000e-03	2.411000013351e+01
-8.000000000000e+02	-5.000000000000e+02	0.000000000000e+00	-5.133176160000e-03	2.431999993324e+01
-7.875000000000e+02	-5.000000000000e+02	0.000000000000e+00	-5.248827860000e-03	2.452999997139e+01
-7.750000000000e+02	-5.000000000000e+02	0.000000000000e+00	-5.186500600000e-03	2.474000000954e+01
-7.625000000000e+02	-5.000000000000e+02	0.000000000000e+00	-5.366557130000e-03	2.495000004768e+01
-7.500000000000e+02	-5.000000000000e+02	0.000000000000e+00	-5.255753110000e-03	2.515000009537e+01
-7.375000000000e+02	-5.000000000000e+02	0.000000000000e+00	-5.301459770000e-03	2.536000013351e+01
-7.250000000000e+02	-5.000000000000e+02	0.000000000000e+00	-5.694121510000e-03	2.556999993324e+01
-7.125000000000e+02	-5.000000000000e+02	0.000000000000e+00	-5.478746200000e-03	2.576999998093e+01
-7.000000000000e+02	-5.000000000000e+02	0.000000000000e+00	-5.279991490000e-03	2.598000001907e+01
-6.875000000000e+02	-5.000000000000e+02	0.000000000000e+00	-5.254368060000e-03	2.616000008583e+01
-6.750000000000e+02	-5.000000000000e+02	0.000000000000e+00	-5.337471070000e-03	2.634999990463e+01
-6.625000000000e+02	-5.000000000000e+02	0.000000000000e+00	-5.537610830000e-03	2.655999994278e+01
-6.500000000000e+02	-5.000000000000e+02	0.000000000000e+00	-5.993984880000e-03	2.676999998093e+01
-6.375000000000e+02	-5.000000000000e+02	0.000000000000e+00	-6.087475770000e-03	2.698000001907e+01
-6.250000000000e+02	-5.000000000000e+02	0.000000000000e+00	-6.430275700000e-03	2.719000005722e+01
-6.125000000000e+02	-5.000000000000e+02	0.000000000000e+00	-6.978063060000e-03	2.740000009537e+01
-6.000000000000e+02	-5.000000000000e+02	0.000000000000e+00	-7.407428630000e-03	2.761000013351e+01
-5.875000000000e+02	-5.000000000000e+02	0.000000000000e+00	-7.862417630000e-03	2.781999993324e+01
-5.750000000000e+02	-5.000000000000e+02	0.000000000000e+00	-7.982917000000e-03	2.800999999046e+01
-5.625000000000e+02	-5.000000000000e+02	0.000000000000e+00	-8.660899090000e-03	2.822000002861e+01
-5.500000000000e+02	-5.000000000000e+02	0.000000000000e+00	-9.046635580000e-03	2.844700002670e+01
-5.375000000000e+02	-5.000000000000e+02	0.000000000000e+00	-7.534160730000e-03	2.864700007439e+01
-5.250000000000e+02	-5.000000000000e+02	0.000000000000e+00	-7.856877430000e-03	2.884700012207e+01
-5.125000000000e+02	-5.000000000000e+02	0.000000000000e+00	-8.453834080000e-03	2.903699994087e+01
-5.000000000000e+02	-5.000000000000e+02	0.000000000000e+00	-8.716993620000e-03	2.924699997902e+01
-4.875000000000e+02	-5.000000000000e+02	0.000000000000e+00	-8.509928610000e-03	2.944700002670e+01
-4.750000000000e+02	-5.000000000000e+02	0.000000000000e+00	-8.675442120000e-03	2.964700007439e+01
-4.625000000000e+02	-5.000000000000e+02	0.000000000000e+00	-8.192752110000e-03	2.984700012207e+01
-4.500000000000e+02	-5.000000000000e+02	0.000000000000e+00	-8.463529430000e-03	3.007299995422e+01
-4.375000000000e+02	-5.000000000000e+02	0.000000000000e+00	-8.014080630000e-03	3.025300002098e+01
-4.250000000000e+02	-5.000000000000e+02	0.000000000000e+00	-7.333328450000e-03	3.045300006866e+01
-4.125000000000e+02	-5.000000000000e+02	0.000000000000e+00	-7.076401630000e-03	3.065300011635e+01
-4.000000000000e+02	-5.000000000000e+02	0.000000000000e+00	-6.219055540000e-03	3.085299992561e+01
-3.875000000000e+02	-5.000000000000e+02	0.000000000000e+00	-5.651877470000e-03	3.106299996376e+01
-3.750000000000e+02	-5.000000000000e+02	0.000000000000e+00	-5.011291740000e-03	3.127300000191e+01
-3.625000000000e+02	-5.000000000000e+02	0.000000000000e+00	-4.086770720000e-03	3.148300004005e+01
-3.500000000000e+02	-5.000000000000e+02	0.000000000000e+00	-3.342998750000e-03	3.169300007820e+01
-3.375000000000e+02	-5.000000000000e+02	0.000000000000e+00	-2.634545560000e-03	3.190300011635e+01
-3.250000000000e+02	-5.000000000000e+02	0.000000000000e+00	-2.082603040000e-03	3.211299991608e+01
-3.125000000000e+02	-5.000000000000e+02	0.000000000000e+00	-1.712102110000e-03	3.232299995422e+01
-3.000000000000e+02	-5.000000000000e+02	0.000000000000e+00	-1.443402360000e-03	3.253299999237e+01
-2.875000000000e+02	-5.000000000000e+02	0.000000000000e+00	-1.306974920000e-03	3.273300004005e+01
-2.750000000000e+02	-5.000000000000e+02	0.000000000000e+00	-1.209328880000e-03	3.293300008774e+01
-2.625000000000e+02	-5.000000000000e+02	0.000000000000e+00	-1.111682830000e-03	3.314300012589e+01
-2.500000000000e+02	-5.000000000000e+02	0.000000000000e+00	-1.133151110000e-03	3.334299993515e+01
-2.375000000000e+02	-5.000000000000e+02	0.000000000000e+00	-8.651438940000e-04	3.354299998283e+01
-2.250000000000e+02	-5.000000000000e+02	0.000000000000e+00	-5.888263750000e-04	3.375300002098e+01
-2.125000000000e+02	-5.000000000000e+02	0.000000000000e+00	-4.544765030000e-04	3.396300005913e+01
-2.000000000000e+02	-5.000000000000e+02	0.000000000000e+00	-3.956118680000e-04	3.417300009727e+01
-1.875000000000e+02	-5.000000000000e+02	0.000000000000e+00	-3.457500600000e-04	3.438299989700e+01
-1.750000000000e+02	-5.000000000000e+02	0.000000000000e+00	-3.409023840000e-04	3.458299994469e+01
-1.625000000000e+02	-5.000000000000e+02	0.000000000000e+00	-3.332846080000e-04	3.478299999237e+01
-1.500000000000e+02	-5.000000000000e+02	0.000000000000e+00	-3.312070330000e-04	3.499300003052e+01
-1.375000000000e+02	-5.000000000000e+02	0.000000000000e+00	-3.332846080000e-04	3.520300006866e+01
-1.250000000000e+02	-5.000000000000e+02	0.000000000000e+00	-3.159714800000e-04	3.541300010681e+01
-1.125000000000e+02	-5.000000000000e+02	0.000000000000e+00	-3.291294570000e-04	3.561299991608e+01
-1.000000000000e+02	-5.000000000000e+02	0.000000000000e+00	-3.263593570000e-04	3.581299996376e+01
-8.750000000000e+01	-5.000000000000e+02	0.000000000000e+00	-3.277444070000e-04	3.602300000191e+01
-7.500000000000e+01	-5.000000000000e+02	0.000000000000e+00	-3.249743070000e-04	3.622300004959e+01
-6.250000000000e+01	-5.000000000000e+02	0.000000000000e+00	-3.222042060000e-04	3.642300009727e+01
-5.000000000000e+01	-5.000000000000e+02	0.000000000000e+00	-3.222042060000e-04	3.663299989700e+01
